,Height,Width,Mean_R,Mean_G,Mean_B,image_id
90,874,951,17.93096030434061,32.011601662227164,79.09227189493416,img00118.jpg
91,874,951,17.715504816079424,32.622703549437304,78.60309995259718,img00119.jpg
92,874,951,18.272858631285388,39.556503211120656,77.37141561213416,img00120.jpg
93,874,951,15.999962703356939,35.273262878771476,71.43552733843936,img00121.jpg
94,874,951,25.55625175955937,43.37020166655839,86.21210119662068,img00124.jpg
95,874,951,29.180252269681198,46.52855118182234,87.8944733593688,img00125.jpg
96,874,951,17.794521965316527,34.186462762309695,58.43011210649034,img00126.jpg
97,874,951,17.35253027645234,33.716507012972016,59.543720087490705,img00127.jpg
98,874,951,13.608884541624256,37.08461405193137,89.7167584645333,img00128.jpg
99,874,951,14.115139549600926,35.796515531044044,89.93206115686968,img00129.jpg
100,874,951,25.81587369191048,42.89081949146629,90.9420325948598,img00132.jpg
101,874,951,25.980534761674452,42.49380755413427,91.64061315681194,img00133.jpg
102,874,951,21.783893625161518,43.252489851703736,92.09517982997544,img00134.jpg
103,874,951,22.293419909669936,45.21845125088128,94.75124462507249,img00135.jpg
104,874,951,27.07109462038033,47.02085483905897,83.70871803015974,img00136.jpg
105,874,951,29.556873771316234,46.24947965167342,77.47422080093939,img00137.jpg
106,874,951,23.427360576726414,37.79809161499277,71.32130456438723,img00140.jpg
107,874,951,22.381104317507525,36.399075283875575,68.91861270925222,img00141.jpg
108,874,951,19.840098463137682,38.20019394254392,72.24447588591559,img00142.jpg
109,874,951,19.491548099435256,37.26218457266469,70.25612206349092,img00143.jpg
110,874,951,18.28891062521205,41.04602526065541,74.85122248771016,img00144.jpg
111,874,951,16.714357041967144,39.39684350087948,72.40330424195174,img00145.jpg
112,874,951,19.113072593704807,39.79018592978125,81.8899099346226,img00148.jpg
113,874,951,19.72428757396165,37.89097228739109,79.19816548640839,img00149.jpg
114,874,951,35.86463484180208,67.7062372018374,96.96348297709024,img00150.jpg
115,874,951,34.93107820985738,67.83378690863766,96.83926109334507,img00151.jpg
116,874,951,21.155715891016804,40.358207788020316,77.74073178419921,img00152.jpg
117,874,951,19.976060367624587,37.10029548566245,72.46520824761122,img00153.jpg
118,874,951,40.39592552221316,69.47201067405862,114.37646509635768,img00154.jpg
119,874,951,47.031718990247526,77.80495179108105,122.95121117840549,img00155.jpg
120,874,951,25.468827225105695,47.26446688659655,76.32003888475819,img00156.jpg
121,874,951,27.014279801822482,50.34871278456737,80.40945457870434,img00157.jpg
122,874,951,20.631480291731936,48.57550284296669,92.88229540385046,img00162.jpg
123,874,951,21.90282780741457,48.354249531385726,89.94029649628116,img00163.jpg
124,874,951,24.45727609381429,44.39340619413023,90.02343913548788,img00164.jpg
125,874,951,22.467553123654014,41.863009430035106,86.92557033785945,img00165.jpg
126,874,951,22.60727597350254,41.82793013255949,69.83025455560448,img00166.jpg
127,874,951,23.334695262363837,42.44272679366775,71.3873196226061,img00167.jpg
128,874,951,26.371579236116624,53.73960205684971,92.22569401834032,img00168.jpg
129,874,951,29.95187770551052,53.121609915613334,86.53245890752117,img00169.jpg
130,874,951,29.58542615625609,52.13830798364722,86.76468705710236,img00170.jpg
131,874,951,21.20178807325542,41.135827155324876,83.36648643966245,img00171.jpg
132,874,951,22.562666782165948,43.18411908938441,86.8844898902035,img00172.jpg
133,874,951,31.057709937991323,48.96360088260701,89.41892912915948,img00175.jpg
134,874,951,30.480811478703618,49.16424358798519,88.7968114979535,img00176.jpg
135,874,951,33.423889582686655,53.31593986337398,85.86630115956467,img00177.jpg
136,874,951,30.546417476966315,50.28310798942219,81.57456200506753,img00178.jpg
137,874,951,43.47357472683217,66.40453984364285,113.01494512581,img00179.jpg
138,874,951,41.22324206483841,65.25487803997719,113.11899794748152,img00180.jpg
139,874,951,15.461438880426963,37.932400436009786,76.09364465202232,img00183.jpg
140,874,951,16.205036490554324,39.08312940491401,77.30802455322231,img00184.jpg
141,874,951,14.059746815949488,30.772688991715334,95.52155745968955,img00187.jpg
142,874,951,14.207354898011728,30.82641059513411,95.06929956904331,img00188.jpg
143,874,951,25.99841188487609,40.495280169976446,80.11058695291239,img00193.jpg
144,874,951,25.92652080069877,41.89814888338663,80.95425626884384,img00194.jpg
145,874,951,22.81094331632125,39.46983303135084,67.23636687384351,img00195.jpg
146,874,951,23.44403458240994,40.18979419471735,68.47133331889593,img00196.jpg
147,874,951,20.460245387848996,36.12255917533513,68.04738117409832,img00203.jpg
148,874,951,18.446059429192925,33.69011302085965,64.11236876995672,img00204.jpg
149,874,951,24.18204852413574,43.99979547002192,77.43310185352284,img00205.jpg
150,874,951,25.207803660845983,46.59942803793189,79.99893403787895,img00206.jpg
151,874,951,23.39221871713985,40.069884284157105,97.16959024223569,img00207.jpg
152,874,951,22.92846142925549,40.01462750278522,97.24044303599487,img00208.jpg
153,874,951,35.428824770745955,61.685194676445605,90.4823189849538,img00209.jpg
154,874,951,34.5811623077719,62.30590345703788,91.90133955104467,img00210.jpg
155,874,951,27.929872686104233,45.091552430658325,68.90608344341858,img00215.jpg
156,874,951,25.409994778469972,43.01030710777767,67.87908909566468,img00216.jpg
157,874,951,25.479378565739545,52.17298303363676,92.9192166742463,img00217.jpg
158,874,951,23.52239843883471,52.491599833488536,95.44871831890795,img00218.jpg
159,874,951,21.15185508690118,46.91896161333247,79.04460798821907,img00219.jpg
160,874,951,20.26509852329356,46.86313816360955,80.29285805378898,img00220.jpg
161,874,951,30.706883275944627,51.8292992802951,90.63203011643772,img00223.jpg
162,874,951,31.401126599243963,53.72569281522281,92.84174553101998,img00224.jpg
163,874,951,28.066356743594,43.25411887282326,79.95833483723023,img00225.jpg
164,874,951,27.541618241186562,41.89000016843645,77.97307302682711,img00226.jpg
165,874,951,29.36284099358257,48.67008472353562,84.95606936694362,img00227.jpg
166,874,951,29.192314725917797,50.08575581045606,87.19158924605438,img00228.jpg
167,874,951,23.42737020166656,41.02179808319317,69.06169346009379,img00229.jpg
168,874,951,24.31609747176885,42.77887903134602,73.90176184529352,img00230.jpg
169,874,951,21.382066811522016,36.78857254918946,68.80179120136097,img00231.jpg
170,874,951,22.6428894551562,37.442688293907175,71.11937452326468,img00232.jpg
171,874,951,25.240446645347426,41.28564536426789,71.55466845690553,img00233.jpg
172,874,951,26.905981178429546,43.8785188179611,75.63415361885718,img00234.jpg
173,874,951,26.395755882643105,42.25360393852551,71.11817621821665,img00237.jpg
174,874,951,27.014349582638534,43.72088756385546,72.54504111052559,img00238.jpg
175,874,951,31.365460180419504,42.8720556706538,73.14219285011322,img00239.jpg
176,874,951,27.547866030458124,37.69949974373597,66.84913267258119,img00240.jpg
177,874,951,17.223613828151507,38.21997199142418,78.88922897010734,img00243.jpg
178,874,951,16.261872965227496,36.8060045189094,77.85326899060847,img00244.jpg
179,874,951,30.096109839816933,49.50823774564652,81.17048054919908,img00245.jpg
180,874,951,28.865082401518816,47.90434012613484,78.09472986402366,img00246.jpg
181,874,951,13.72644837302418,38.123720183740105,93.81024671127827,img00247.jpg
182,874,951,12.728384189110823,36.22969919655812,89.14084054602286,img00248.jpg
183,874,951,28.105403922644356,46.72743252315399,79.4777687945003,img00249.jpg
184,874,951,27.940794586933663,46.35281060283406,79.7690399362829,img00250.jpg
185,874,951,32.60672494567925,49.073749900742804,91.90110614624615,img00251.jpg
186,874,951,26.76134720287208,40.74809847276262,85.67888673129814,img00252.jpg
187,874,951,25.220586784475934,40.30203182486459,83.75032424017112,img00253.jpg
188,874,951,25.60985906681393,40.406154427352156,84.55487298688361,img00254.jpg
189,874,951,24.12408954081817,55.793170864343686,102.63994783282442,img00255.jpg
190,874,951,26.295180070598935,61.81924723343127,109.24926429363768,img00256.jpg
191,874,951,28.26720157271522,51.083372434652674,105.04303431050538,img00257.jpg
192,874,951,25.965282840897334,50.04412072562424,104.55224056575398,img00258.jpg
193,874,951,37.939007957419264,57.41488906053365,84.15107546674945,img00259.jpg
194,874,951,32.75361957905324,51.54056791959325,77.63424024331849,img00260.jpg
195,874,951,19.940391542565095,35.133373998705444,71.67095698373626,img00265.jpg
196,874,951,19.263925483713397,35.322463166557185,74.67732869411218,img00266.jpg
197,874,951,23.35542136784837,42.816820545397235,128.57334926260927,img00267.jpg
198,874,951,24.268117145146505,44.15491100539719,125.4475524980329,img00268.jpg
199,874,951,67.2843050913527,92.54082298050709,121.82035289843041,img00269.jpg
200,874,951,62.64763816000019,88.91626302073934,119.74586668976653,img00270.jpg
201,874,951,27.25517039753409,38.15463067901546,75.239721165484,img00271.jpg
202,874,951,28.66194683664311,40.040684621992504,80.79595728451564,img00272.jpg
203,874,951,54.9800402803745,70.87292071214932,93.72796791044955,img00273.jpg
204,874,951,48.27096853366443,62.904574734050875,89.34107780079742,img00274.jpg
205,874,951,42.96637527160378,60.80917713980466,90.15977280328788,img00275.jpg
206,874,951,44.764123998103884,65.13360620038644,97.07074812253511,img00276.jpg
207,874,951,44.95172130023317,72.74626010919495,102.87925512588218,img00277.jpg
208,874,951,43.078812619259025,71.24280475568293,102.78370473571117,img00278.jpg
209,874,951,30.5567053348637,59.37245871502237,95.85866858202975,img00279.jpg
210,874,951,29.6219660383987,58.62158946261553,95.21199772851412,img00280.jpg
211,874,951,34.64195102349207,54.562463455305384,75.05620844732871,img00281.jpg
212,874,951,34.59353155897562,57.693343391395786,80.34759268215801,img00282.jpg
213,874,951,41.33421160912155,56.38922897010734,102.41495643511468,img00283.jpg
214,874,951,40.86043235231131,58.1326003941413,105.56239006513678,img00284.jpg
215,874,951,26.97079191601277,43.74934490251139,70.09559370240166,img00285.jpg
216,874,951,30.20927868292319,47.479793641283294,75.12605904419532,img00286.jpg
217,874,951,26.375793756782574,44.68891351269409,78.39621306729998,img00287.jpg
218,874,951,25.741516216821026,45.05156561682632,77.21606667196038,img00288.jpg
219,874,951,18.110223611421915,46.296195501784226,81.24388034274412,img00289.jpg
220,874,951,20.531337601994288,49.1535502794842,83.8359886136958,img00290.jpg
221,874,951,38.88746399670827,53.650469095520315,82.90688712592069,img00291.jpg
222,874,951,38.27644753084192,53.96619961644613,82.54790813957126,img00292.jpg
223,874,951,33.1651543479464,50.294497902966164,106.36845955239215,img00293.jpg
224,874,951,34.17735395958007,50.63067781234736,106.85418456303975,img00294.jpg
225,874,951,34.4612752564445,51.20712389944825,124.43091819522748,img00295.jpg
226,874,951,35.259523276714624,52.61076862365762,127.03967159704226,img00296.jpg
227,874,951,25.327838695628113,39.5930719680837,76.16043331480532,img00299.jpg
228,874,951,19.98081749429121,35.24649471711098,76.95982189048262,img00300.jpg
229,874,951,20.597211895463523,37.85056317931023,79.30531753880656,img00301.jpg
230,874,951,23.40814678996215,42.526575662857596,84.3047159800475,img00302.jpg
231,874,951,24.278853765878143,41.413779786181955,76.09260997095674,img00303.jpg
232,874,951,24.783569986549146,40.798092818110284,71.0501687973878,img00304.jpg
233,874,951,15.98186180029693,33.855819599746866,76.27060519217396,img00305.jpg
234,874,951,15.988175761031986,33.49417089562474,77.43845211712589,img00306.jpg
235,874,951,35.40061888365132,54.051854365030664,122.64582626501792,img00307.jpg
236,874,951,30.948518601399947,49.31195273191895,117.71761267797116,img00308.jpg
237,874,951,28.104407741339358,55.4807970412934,100.96096725835986,img00309.jpg
238,874,951,27.478312603618495,54.275930190309126,99.45425626884384,img00310.jpg
239,874,951,23.248911780204867,43.424203596358886,73.46961526708006,img00315.jpg
240,874,951,25.60772353321928,46.23352631338324,76.16396446472099,img00316.jpg
241,874,951,18.557172144460726,35.98816733920936,73.9922218452454,img00317.jpg
242,874,951,19.871082348581645,37.22879084283195,77.95467735997516,img00318.jpg
243,874,951,36.69729322620775,56.05719139434102,93.91706068765384,img00319.jpg
244,874,951,39.15198863294569,59.3394355453852,98.83167182804083,img00320.jpg
245,874,951,20.504573049686346,41.74382379622077,107.8842637041101,img00321.jpg
246,874,951,21.55300695161302,43.09894318157209,108.68291717498381,img00322.jpg
247,874,951,29.40084747597976,52.39683026658678,79.40900942522264,img00323.jpg
248,874,951,34.54059679441369,60.68156246465842,89.93752090416687,img00324.jpg
249,874,951,27.92235681096858,47.285905237651804,110.19744120966247,img00325.jpg
250,874,951,26.908126336964344,46.13807818820127,110.31789252310587,img00326.jpg
251,874,951,28.48546874661623,45.76878006289898,100.02521253070958,img00327.jpg
252,874,951,23.59606051199869,39.96668687904097,93.25977954074598,img00328.jpg
253,2304,2984,33.94033034401065,70.95709743050901,156.33897889438114,img00329.jpg
254,2304,2984,11.696020267817248,53.8427277656762,145.52102780221367,img00330.jpg
255,2304,2984,17.28527232043119,75.0684534822293,184.71796776092864,img00331.jpg
256,2304,2984,14.415122406305853,66.8183233029863,182.90985851043527,img00332.jpg
257,2304,2984,32.493805504356565,70.34422969960158,155.69410772383267,img00338.jpg
258,2304,2984,34.09086292983877,74.08333173336499,164.28699708631217,img00339.jpg
259,1880,2390,8.384856894863349,79.27059801477789,159.54815743790616,img00340.jpg
260,1880,2390,10.538545134870471,80.13504495682365,156.555845722425,img00341.jpg
261,2304,2984,15.727083216971998,48.27787464858877,124.61763563658958,img00342.jpg
262,2304,2984,15.80861673136357,43.37020242217754,112.19134545120271,img00343.jpg
263,2304,2984,45.07773198959264,120.8737466429755,212.1085367620364,img00344.jpg
264,2304,2984,42.280463106475274,122.24456127122431,212.21217194830763,img00345.jpg
265,2304,2984,20.36220112591227,64.8775820580131,142.63484620522416,img00346.jpg
266,2304,2984,25.272321594801905,78.67266785704312,157.1754404567415,img00347.jpg
267,2304,2984,26.15027775450551,50.31717045306449,143.123696898505,img00348.jpg
268,2304,2984,34.82235682319593,60.79366299081211,138.11480703799896,img00349.jpg
269,1880,2390,55.70130085462477,104.43269918988695,182.7251629128461,img00354.jpg
270,1880,2390,61.82538458114484,96.711488471468,174.29336642036856,img00355.jpg
271,2304,2984,39.72777425784741,106.57719076393543,190.10152264624293,img00361.jpg
272,2304,2984,39.55343268845882,98.75047053614648,183.59768534033364,img00362.jpg
273,1880,2390,26.66803080210095,99.44019184545536,186.41565610255498,img00363.jpg
274,1880,2390,12.148445206089201,69.42153031247219,128.63405301344253,img00364.jpg
275,1880,2390,12.583912133891213,67.94731505385917,126.81914604290928,img00365.jpg
276,2304,2984,66.5713447704889,117.23205242776288,181.9379462457179,img00368.jpg
277,2304,2984,33.82225777060992,75.0741269699974,146.73563650231793,img00369.jpg
278,1880,2390,44.19642504228612,92.30908172349328,171.268071752871,img00370.jpg
279,1880,2390,41.91311381643372,84.06939352799786,154.06190309801477,img00371.jpg
280,1880,2390,15.658915249710674,75.97508345944983,143.4226840559067,img00374.jpg
281,1880,2390,8.321653609899403,84.81559578919256,180.0893592539838,img00375.jpg
282,2304,2984,14.344303589049002,73.7295474591339,177.4242807705913,img00376.jpg
283,2304,2984,17.558546623659517,57.20865696329498,158.64545094089775,img00377.jpg
284,2304,2984,39.60003773016272,77.23386417374144,174.26922085614015,img00378.jpg
285,2304,2984,48.84553483741994,92.22763171521261,192.62311291005733,img00379.jpg
286,1880,2390,37.69016758657527,96.23733308110033,174.87526150627616,img00380.jpg
287,1880,2390,32.112248731416365,93.21245726876168,184.23774347903498,img00381.jpg
288,1880,2390,95.24934011394997,142.32951348704708,190.68032181963858,img00382.jpg
289,1880,2390,36.95665405501647,67.36377948900561,105.15578051277485,img00383.jpg
290,2304,2984,13.075782937239351,33.89184519404416,83.57581828199471,img00384.jpg
291,2304,2984,19.533891402293715,56.248477121034405,117.25927778010501,img00385.jpg
292,1880,2390,3.4527301255230127,75.83072887919523,170.70125945873764,img00386.jpg
293,1880,2390,3.5530523902786433,79.06643372206891,177.24131175999287,img00387.jpg
294,1880,2390,23.27671103000089,88.7366035342295,163.08332302145465,img00388.jpg
295,1880,2390,18.97473025905813,83.92549764087956,163.46585818570284,img00389.jpg
296,2304,2984,20.62260121108877,62.080048598311365,173.68859743283625,img00390.jpg
297,2304,2984,16.208625109379653,53.91613533172289,127.64388093559167,img00393.jpg
298,2304,2984,13.186225407031948,70.28320937942173,174.87965008983096,img00394.jpg
299,2304,2984,11.311772159852547,57.26727369465855,174.67308923052576,img00395.jpg
300,1880,2390,8.786236090091695,55.48253961541886,121.55660442446363,img00396.jpg
301,1880,2390,30.118680673017003,66.62489406213834,116.43661955844387,img00397.jpg
302,1880,2390,24.159528398468797,54.33271365619158,99.80153231549897,img00398.jpg
303,2304,2984,28.78583230935359,50.750307339374814,173.74580575569706,img00399.jpg
304,2304,2984,31.118948337894697,52.41620485762027,171.30899316028075,img00400.jpg
305,2304,2984,19.11827751480116,41.55234369181933,104.62130960027554,img00401.jpg
306,2304,2984,16.2949771466339,38.20566574973935,95.78108316693663,img00402.jpg
307,2304,2984,5.908329231596292,53.636771548955544,161.12317690879132,img00403.jpg
308,2304,2984,10.158808640294534,52.193479663529565,149.15250301957664,img00404.jpg
309,2304,2984,14.41944464807678,46.19885133908624,122.21244990644549,img00405.jpg
310,2304,2984,17.333243298750745,49.35510061182789,120.70977374120308,img00406.jpg
311,2304,2984,18.454578353068214,64.95527288478367,168.8069481098265,img00407.jpg
312,1880,2390,10.806935146443514,76.52316901094989,167.15924419122229,img00408.jpg
313,1880,2390,9.925540817234932,72.27806997240275,161.95009725807887,img00409.jpg
314,2304,2984,8.889098048387698,48.896794187053175,143.62648564333855,img00410.jpg
315,2304,2984,11.771254270460977,64.3316594755362,158.3517411146485,img00411.jpg
316,2304,2984,21.47997028713323,54.15387651967903,127.68191291052278,img00416.jpg
317,2304,2984,24.620476598572015,58.05550435656836,141.37268499124963,img00417.jpg
318,2304,2984,15.512636404574398,62.64107662742963,173.8173234682194,img00418.jpg
319,2304,2984,13.20199382237675,58.41368854376117,169.7237397194761,img00419.jpg
320,1880,2390,9.946472447253628,72.57095433098905,143.298751669189,img00420.jpg
321,1880,2390,9.362307931986113,59.97336107896377,128.1382767292798,img00421.jpg
322,1880,2390,25.506811626457758,72.35929448945073,145.4797151250779,img00422.jpg
323,1880,2390,28.07598815988605,80.87936926911777,165.88417030178937,img00423.jpg
324,1880,2390,17.871052256743525,83.55102176622452,150.75640145108164,img00427.jpg
325,1880,2390,15.723536900204754,78.80310157571441,147.57879595833705,img00428.jpg
326,2304,2984,16.097504253006775,66.88369350075402,146.79766422075141,img00429.jpg
327,2304,2984,12.18884019167039,63.72453824913427,152.21174388404825,img00430.jpg
328,2304,2984,14.280648557352174,48.47515743688561,146.64267121406763,img00435.jpg
329,2304,2984,16.114887036416444,54.003336952170834,156.3704514354334,img00436.jpg
330,1880,2390,18.044641235644974,68.38831167096947,120.01733530668565,img00437.jpg
331,1880,2390,15.586466660731773,64.90574067479747,120.15997039971512,img00438.jpg
332,2304,2984,21.657982765722743,50.80269975750298,127.09458183809018,img00439.jpg
333,2304,2984,19.184015268934317,48.18310619600834,130.91270325416107,img00440.jpg
334,2304,2984,33.03967877871798,67.18038668616883,142.15655908479482,img00441.jpg
335,2304,2984,32.15106406622356,67.95720026483839,146.2116829397993,img00442.jpg
336,2304,2984,23.903002936960082,80.24110053968387,175.1253183937016,img00443.jpg
337,2304,2984,22.646667207746873,78.4449155623976,170.85429640955465,img00444.jpg
338,2304,2984,8.93305892421619,62.245108169496575,157.8219239590315,img00447.jpg
339,2304,2984,15.833993683906762,72.79937938682231,162.85682130506217,img00448.jpg
340,2304,2984,24.906445923397005,76.80668687863047,188.11358320766308,img00451.jpg
341,2304,2984,32.142122570375335,83.44168188091116,187.63296580605822,img00452.jpg
342,2304,2984,5.958653908809949,57.36111242017613,146.02525346407694,img00453.jpg
343,2304,2984,7.949904700067024,60.02671685331025,150.00270394651102,img00454.jpg
344,1880,2390,13.024922104513488,66.6540723760349,169.62480681919345,img00457.jpg
345,1880,2390,30.078710940977476,87.00139833526218,180.076315988605,img00458.jpg
346,1880,2390,21.337963144306954,75.52888320128194,154.4845818125167,img00459.jpg
347,1880,2390,22.325651873942846,74.66718930828807,151.2487510015134,img00460.jpg
348,2304,2984,30.725530811317768,59.99667002950923,125.9275608511599,img00461.jpg
349,2304,2984,27.51338140801869,55.69130603380064,127.16909672768655,img00462.jpg
350,1880,2390,14.14101887296359,51.73369402652898,124.37115040505653,img00463.jpg
351,1880,2390,22.39854046114128,73.27140701504496,155.5034872696519,img00464.jpg
352,1880,2390,18.46345499866465,72.38838800854624,129.22449568236445,img00465.jpg
353,1880,2390,20.583112703641056,76.15545824801923,137.01466883290306,img00466.jpg
354,1880,2390,19.74642949345678,84.80297449479212,177.14647867889255,img00468.jpg
355,1880,2390,13.692439018961988,81.06621761773346,183.94995815899583,img00469.jpg
356,2304,2984,31.87785085269586,75.73572682780384,146.26136399338137,img00470.jpg
357,2304,2984,33.391027610217456,76.69020336470435,150.64462550268095,img00471.jpg
358,2304,2984,31.35727991417188,64.37627182938635,137.1729223974624,img00472.jpg
359,2304,2984,33.86180229743819,68.27092016797923,143.3974509013349,img00473.jpg
360,2304,2984,44.313519761645445,91.07598336963807,184.6507203639317,img00474.jpg
